HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
17.5,438,20.328,4.3296,121.85,2.54,1597.8999999999999,921.9533000000001,86.44,162.66,75.0,38,9,14,4,6,13,No-Loss
17.5,1076,3.12,31.3,151.0,3.724,1843.0,854.0,73.57,147.0,82.0,43,13,12,5,6,17,No-Loss
8.5,2580,1.5720000000000003,9.576600000000001,132.98,0.5,1637.05,446.44730000000004,59.01,96.0,76.0,42,12,11,3,5,13,No-Loss
17.5,630,10.03,30.6,150.0,3.132,1464.0,829.0,55.2,149.0,78.0,43,11,13,4,8,13,No-Loss
17.5,720,14.91,27.838800000000003,145.4,3.68,1847.3,879.6861000000001,75.17,162.63,75.0,38,12,15,5,6,12,No-Loss
6.125,2934,7.5,12.3,140.0,0.0,2180.0,230.0,68.46,50.0,76.0,43,14,22,4,6,13,No-Loss
17.5,930,7.0588235294117645,27.2,102.0,3.1,1968.0,820.0,52.19,140.0,77.0,45,11,19,5,7,15,No-Loss
6.125,3500,5.128205128205129,6.8,202.0,4.3,2207.0,224.0,37.16,48.0,76.0,44,14,24,4,6,13,No-Loss
6.125,3402,3.252,9.464400000000001,167.65,2.84,2599.85,223.0,56.9,51.26,79.0,43,16,13,4,6,17,No-Loss
17.5,523,12.569999999999999,36.714335999999996,198.1168,2.23,999.05,713.2590000000001,66.25,137.42,75.0,40,7,21,12,15,11,No-Loss
8.5,2049,28.95,11.033184,221.92,2.38788,1463.05,478.14770000000004,56.05,90.89,76.0,48,15,16,3,4,12,No-Loss
6.125,3276,4.686,6.0742,179.85,2.43,2818.8,229.8279,52.57,48.75,76.0,44,19,21,4,6,16,No-Loss
8.5,2597,27.438,11.95936,226.8,3.79,1873.4,491.35620000000006,49.63,96.66,77.0,41,10,12,3,4,12,No-Loss
8.5,1611,52.3,4.2,199.0,1.448,2206.0,543.0,79.19,104.0,76.0,38,7,8,2,3,13,No-Loss
17.5,675,11.61,33.3,149.0,2.316,2774.0,890.0,50.49,170.0,75.0,40,8,13,4,7,13,No-Loss
17.5,448,12.324,29.347640000000002,142.34,3.14,793.15,911.3865000000001,78.75,174.71,75.0,37,8,20,9,10,11,No-Loss
12.25,1369,7.894736842105264,12.5,171.0,3.9,2478.0,732.0,65.79,126.0,115.0,51,29,19,5,7,31,No-Loss
12.25,1316,5.172413793103448,6.2,100.0,3.9,2225.0,748.0,61.7,121.0,115.0,51,29,19,5,7,31,No-Loss
8.5,2358,3.162,12.829336,103.39,3.37,2038.7,631.3663,81.32,130.15,77.0,44,13,16,2,4,13,No-Loss
8.5,1703,19.09,7.6,199.0,4.208,2202.0,540.0,54.91,103.0,76.0,38,7,10,2,3,13,No-Loss
17.5,613,5.796,26.325,125.84,2.11,1475.012,916.6324,25.0,167.05,75.0,37,9,14,7,8,9,No-Loss
8.5,2668,7.6,10.1,138.0,3.01,2837.0,574.0,51.91,110.0,81.0,46,14,15,3,4,17,No-Loss
12.25,1614,5.49,38.724488,185.4,3.11,2455.15,697.4088,88.34,134.64,120.0,54,36,23,4,6,33,No-Loss
17.5,928,6.593999999999999,16.3614,114.27,5.01,1761.75,951.0120000000001,52.42,167.51,80.0,39,11,15,5,8,19,No-Loss
12.25,1587,12.120000000000001,20.234248,154.4,4.58,2730.35,647.2165000000001,78.79,118.03,119.0,58,35,20,6,7,32,No-Loss
17.5,554,7.356,23.053800000000003,137.57,3.71,1022.25,760.8096,61.95,130.03,70.0,34,6,15,8,17,6,No-Loss
6.125,3206,4.11,9.0,217.0,3.839,2675.0,237.0,51.21,51.0,76.0,43,12,11,3,4,13,No-Loss
6.125,3347,6.606000000000001,7.042984,172.22,2.33629,2640.4500000000003,235.11130000000003,62.91,45.36,77.0,56,18,22,5,6,13,No-Loss
17.5,1331,2.778,41.988144,163.6166,3.06,2734.7,818.927,64.2,157.58,75.0,42,9,26,17,18,9,No-Loss
17.5,676,5.232,34.1,111.31,2.72,1887.8999999999999,908.7448,72.68,156.85,79.0,39,11,16,5,8,18,No-Loss
17.5,640,11.208,41.612728000000004,151.25,3.37,1637.05,911.3865000000001,79.78,158.71,72.0,36,7,20,12,10,9,No-Loss
12.25,1335,3.7979999999999996,19.6306,153.02,5.52,2607.1,604.9493,93.64,102.56,110.0,45,30,13,2,3,28,No-Loss
12.25,2197,5.742,14.940199999999999,236.22,2.37,2296.8,641.9331000000001,52.84,124.5,77.0,39,11,12,3,5,13,No-Loss
12.25,2047,11.11111111111111,12.0,90.0,3.6,1291.0,655.0,55.7,125.0,72.0,44,12,19,3,5,11,No-Loss
6.125,3270,2.43,6.3734,177.87,2.7,2697.0,240.39470000000003,69.81,52.07,79.0,42,15,14,4,6,17,No-Loss
17.5,267,40.908,22.0066,148.25,3.43,835.25,483.4311000000001,61.75,82.8,68.0,38,6,5,2,3,5,No-Loss
8.5,2085,17.1,10.3,239.0,3.438,1826.0,518.0,51.23,100.0,75.0,41,10,14,3,4,11,No-Loss
6.125,3438,2.6399999999999997,5.74364,171.01,1.8940899999999998,2670.9,232.4696,77.4,51.4,77.0,54,19,22,4,5,13,No-Loss
6.125,3140,5.5,4.1,176.0,3.977,2889.0,199.0,39.18,38.0,76.0,42,12,13,3,5,12,No-Loss
8.5,2680,4.109589041095891,20.3,160.0,0.0,2427.0,557.0,70.29,110.0,79.0,44,15,19,3,4,15,No-Loss
12.25,1971,14.634146341463415,6.6,93.0,3.3,1202.0,618.0,47.43,118.0,72.0,44,12,19,3,5,11,No-Loss
8.5,1829,35.63,13.3,191.0,4.609,1806.0,516.0,88.69,99.0,76.0,38,7,10,2,3,13,No-Loss
17.5,1386,2.3,33.9,188.0,1.56,2217.0,875.4915000000001,57.1,155.0,77.0,42,9,20,10,12,14,No-Loss
8.5,3278,15.37,10.3,227.0,4.879,2832.0,481.0,36.01,92.0,81.0,45,18,21,4,5,17,No-Loss
8.5,1968,16.666666666666668,7.6,146.0,4.5,2116.0,610.0,37.29,116.0,76.0,44,21,18,3,4,13,No-Loss
12.25,1755,12.432,9.856,240.57,3.05,2247.5,639.2914000000001,51.97,124.36,75.0,38,13,9,3,5,13,No-Loss
17.5,985,19.3,21.3,147.0,2.423,2034.0,922.0,62.45,158.0,82.0,43,13,13,5,6,17,No-Loss
6.125,3194,5.06,11.0,205.0,3.807,2585.0,226.0,51.37,49.0,76.0,43,12,11,3,4,13,No-Loss
12.25,1903,10.428,7.4514,250.51,3.08,2318.55,644.5748,52.33,122.39,75.0,37,12,9,3,5,13,No-Loss
8.5,1763,2.952,3.500136,86.28,1.89,1178.8500000000001,567.9655,42.0,115.4,75.0,41,9,11,2,3,11,No-Loss
17.5,648,24.168,14.1086,151.92,3.47,1406.5,766.0930000000001,88.16,138.64,74.0,40,9,12,5,7,12,No-Loss
17.5,815,23.54,1.2,132.0,3.53,1739.0,840.1021000000001,65.63,149.0,73.0,39,7,19,4,6,9,No-Loss
17.5,887,21.732000000000003,22.657799999999998,144.52,3.67,2233.0,924.595,71.99,167.55,76.0,44,12,14,7,9,13,No-Loss
6.125,3348,6.122448979591836,3.6,230.0,3.9,2117.0,228.0,42.56,49.0,76.0,44,14,24,4,6,13,No-Loss
17.5,869,4.878,41.605984,171.25,1.7,1916.9,837.4189,77.17,152.67,76.0,40,8,13,3,5,11,No-Loss
17.5,1076,1.4002333722287048,29.504200000000004,146.61,3.62,1434.05,916.6699000000001,57.33,165.36,80.0,46,13,14,5,9,17,No-Loss
8.5,2341,0.5,3.4562000000000004,112.14,0.0,1042.55,398.8967,73.11,84.94,73.0,36,8,11,3,4,10,No-Loss
6.125,3257,8.73,12.1,175.0,4.297,2437.0,211.0,47.19,46.0,76.0,43,11,10,3,4,13,No-Loss
8.5,2525,15.306,10.2476,273.58,3.7,2633.2,549.4736,50.5,111.22,78.0,36,13,14,3,5,13,No-Loss
12.25,1466,1.3199999999999998,10.5534,87.36,2.39,970.0500000000001,700.0505,79.82,136.21,70.0,42,9,10,3,5,9,No-Loss
17.5,599,20.616,3.7312000000000003,148.01,2.57,1203.5,710.6173,83.89,123.99,74.0,40,8,13,5,7,12,No-Loss
17.5,770,12.15,47.2098,116.19,7.12,1990.8500000000001,924.595,56.59,164.21,79.0,39,11,16,5,8,18,No-Loss
8.5,2555,9.162,2.196296,115.91,0.0,1629.8,390.9716,87.95,82.45,79.0,47,15,18,3,4,15,No-Loss
12.25,1668,3.69,25.0652,162.66,2.58,2117.0,641.9331,45.49,123.32,122.0,55,35,22,5,6,36,No-Loss
17.5,417,21.97,18.2,127.0,3.93,1277.0,754.6173600000001,25.24,133.0,71.0,35,6,16,1,2,8,No-Loss
17.5,874,11.54,32.2,147.0,4.282,1943.0,957.0,70.94,164.0,82.0,53,14,21,8,10,19,No-Loss
8.5,1861,22.22222222222222,17.9,166.0,3.7,1134.0,412.0,42.86,78.0,76.0,44,21,18,3,4,13,No-Loss
12.25,1344,12.5,2.4,171.0,3.7,2236.0,718.0,75.48,123.0,115.0,51,29,19,5,7,31,No-Loss
6.125,3225,4.7700000000000005,5.4252,166.82,3.61,2649.15,224.5445,88.17,52.17,79.0,42,15,14,4,6,17,No-Loss
12.25,1949,5.771999999999999,6.1248,253.45,3.04,2428.75,647.2165000000001,55.57,125.66,75.0,37,12,9,3,5,13,No-Loss
6.125,3528,7.7,3.0,164.0,3.417,2686.0,186.0,46.01,36.0,76.0,43,14,14,3,5,12,No-Loss
8.5,2229,15.33,11.11,218.62,3.5816,1940.1000000000001,488.71450000000004,64.98,99.41,76.0,36,13,12,3,5,11,No-Loss
26.0,103,16.14,5.4318,76.97,1.63,949.75,758.1679,82.03,137.56,67.0,65,15,22,6,8,6,No-Loss
8.5,1997,19.35483870967742,4.1,175.0,4.5,1722.0,550.0,62.11,104.0,76.0,44,21,18,3,4,13,No-Loss
17.5,998,3.08,9.9,179.0,2.65,1850.0,854.8917000000001,25.75,152.0,76.0,37,7,18,4,6,12,No-Loss
6.125,3637,3.7000000000000006,6.7,158.0,0.0,1978.0,207.31850000000003,65.88,45.0,76.0,52,19,21,5,6,10,No-Loss
8.5,2057,23.166,7.425144,221.92,2.3731400000000002,1409.4,480.78940000000006,56.44,90.89,76.0,48,15,16,3,4,12,No-Loss
17.5,969,4.608,40.403304,151.17,3.16,2095.25,903.4614,88.9,155.81,75.0,38,7,13,9,8,11,No-Loss
17.5,973,4.194,44.37552,151.09,2.34,2060.4500000000003,900.8197000000001,93.34,154.76,75.0,38,7,13,9,8,11,No-Loss
8.5,2583,3.75,9.965384,180.59,0.0,1497.85,449.089,52.47,86.61,79.0,48,15,17,4,5,15,No-Loss
17.5,1001,4.553999999999999,44.178200000000004,123.26,4.51,1506.5500000000002,792.51,86.85,136.87,75.0,42,5,24,11,20,10,No-Loss
17.5,1062,4.566,36.2318,115.4,4.31,1847.3,832.1355,53.76,142.5,75.0,38,8,14,8,15,9,No-Loss
12.25,1575,2.358,37.0358,170.87,2.52,2441.8,689.4837,87.89,133.06,120.0,54,36,23,4,6,33,No-Loss
8.5,1850,1.4280000000000002,14.985168,93.54,2.7,1983.6,713.2590000000001,85.53,135.36,77.0,45,13,14,3,4,13,No-Loss
6.125,2791,3.546,17.5384,167.69,0.0,2367.85,227.1862,61.12,53.33,76.0,46,14,13,3,4,13,No-Loss
17.5,808,13.290000000000001,46.592048,141.81,3.12,1126.6499999999999,919.3116,81.39,167.35,77.0,41,11,15,9,10,13,No-Loss
8.5,2395,2.844,8.6658,198.85,0.0,1915.45,496.63960000000003,52.74,113.21,75.0,44,11,14,4,5,12,No-Loss
17.5,911,4.944,37.921512,169.58,1.88,1958.95,824.2104,74.82,149.64,77.0,42,8,15,6,7,12,No-Loss
8.5,1681,9.57,4.2,81.0,5.065,2510.0,651.0,32.49,125.0,79.0,43,12,11,3,4,15,No-Loss
12.25,1411,2.73,17.9,109.0,3.556,2255.0,613.0,34.22,118.0,118.0,44,30,16,4,5,33,No-Loss
8.5,2968,21.558,0.575488,169.96,5.45,2660.75,652.4999000000001,76.68,142.81,79.0,45,16,17,3,4,15,No-Loss
8.5,2059,5.418,10.13848,169.58,0.0,1490.6,491.35620000000006,40.62,92.96,75.0,41,10,12,2,3,11,No-Loss
8.5,2688,4.4639999999999995,24.7016,175.49,0.0,1973.4499999999998,438.5222,49.88,99.86,76.0,44,12,15,4,6,13,No-Loss
8.5,2173,5.309734513274336,12.3,193.0,2.8,2232.0,533.0,46.9,105.0,76.0,40,12,15,3,4,12,No-Loss
6.125,3368,7.656,9.045952,231.83,3.3033,2451.95,232.4696,89.07,44.98,76.0,52,18,22,4,5,11,No-Loss
8.5,2624,2.91,19.4,177.0,0.0,2167.0,443.0,43.85,96.0,81.0,48,17,14,3,4,17,No-Loss
17.5,282,22.164,14.691600000000001,106.92,4.44,1358.6499999999999,953.6537000000001,53.11,162.82,72.0,37,8,12,4,5,9,No-Loss
17.5,999,4.692,38.085615999999995,153.91,3.0,2172.1,908.7448,96.6,154.79,75.0,38,7,13,9,8,11,No-Loss
6.125,3543,5.646,7.3,167.0,3.5,2544.7,211.336,50.68,50.59,76.0,44,20,17,4,6,13,No-Loss
6.125,3445,3.5499999999999994,0.8,140.0,3.99,1939.0,184.0777,64.47,40.0,76.0,52,19,22,4,5,10,No-Loss
6.125,2955,7.05,3.533856,243.25,1.2307899999999998,2156.15,256.24490000000003,45.88,55.69,77.0,45,13,14,3,4,13,No-Loss
8.5,2539,3.9960000000000004,12.485,152.46,0.0,2534.6,544.1902,57.61,124.38,76.0,37,12,15,4,6,11,No-Loss
17.5,1150,2.952,21.6128,132.09,2.85,1943.0,829.4938000000001,73.42,141.0,75.0,39,9,13,6,14,10,No-Loss
17.5,1356,2.91,30.3,189.0,3.45,2207.0,871.7941000000001,46.31,155.0,77.0,42,8,19,10,12,14,No-Loss
12.25,2020,11.11111111111111,10.4,86.0,3.2,1317.0,662.0,49.05,127.0,72.0,44,12,19,3,5,11,No-Loss
8.5,1684,11.23,15.5,195.0,3.752,2272.0,539.0,48.2,103.0,76.0,38,7,8,2,3,13,No-Loss
12.25,1501,1.806,18.031208,144.45,4.62,2462.1,694.7671,47.94,132.72,117.0,52,32,18,5,6,30,No-Loss
17.5,1012,7.715999999999999,46.6334,120.79,4.49,1612.3999999999999,774.0181000000001,91.46,132.18,75.0,42,5,24,11,20,10,No-Loss
6.125,3129,4.212,3.8983999999999996,192.03,2.47,2475.15,224.5445,51.06,52.05,76.0,43,16,18,4,6,16,No-Loss
8.5,2453,4.811999999999999,17.819896,196.82,0.0,1523.95,493.9979000000001,82.1,94.39,77.0,48,15,17,4,5,13,No-Loss
17.5,849,9.57,41.3,149.0,3.84,2483.0,888.0,55.13,156.0,78.0,42,16,12,4,7,15,No-Loss
8.5,2189,26.64,5.47388,228.69,2.60161,1529.75,480.78940000000006,78.85,92.35,76.0,48,15,16,3,4,12,No-Loss
17.5,605,6.880000000000001,24.4,125.0,3.417,1876.0,949.0,81.64,163.0,77.0,42,8,16,8,9,13,No-Loss
6.125,2918,3.156,8.041096000000001,202.99,0.022109999999999998,1877.75,248.31980000000001,71.15,48.11,77.0,46,15,14,3,4,13,No-Loss
12.25,1335,3.4090909090909087,10.2,167.0,4.0,2425.0,743.0,60.12,128.0,115.0,51,29,19,5,7,31,No-Loss
8.5,2318,15.036,13.573424000000001,222.31,2.71953,1599.35,475.50600000000003,45.8,91.37,76.0,48,15,16,3,4,12,No-Loss
17.5,767,6.612,51.775936,151.17,1.94,1618.2,826.8521000000001,47.69,158.71,75.0,42,6,25,12,15,11,No-Loss
8.5,2187,19.656,12.18416,142.95,2.45,2264.9,702.6922000000001,82.27,144.3,77.0,44,13,16,2,4,13,No-Loss
8.5,2375,18.618000000000002,22.880144,170.04,4.12,2385.25,681.5586000000001,81.15,140.67,77.0,44,13,16,2,4,13,No-Loss
6.125,3383,6.09,2.3,207.0,3.843,2547.0,225.0,62.28,49.0,76.0,43,13,12,3,4,13,No-Loss
8.5,1956,1.734,1.207176,64.37,1.48,1664.6,641.9331,58.13,129.7,75.0,41,9,11,2,3,11,No-Loss
8.5,2586,17.483999999999998,14.524328,216.69,3.79,1813.95,475.50600000000003,49.72,90.87,77.0,41,10,12,3,4,12,No-Loss
12.25,2816,5.232,4.8,220.89000000000001,4.46,2309.85,594.3825,55.17,115.03,81.0,42,12,17,4,6,17,No-Loss
12.25,1522,2.352,25.5882,155.69,1.9092,2480.95,673.6335,47.78,135.66,121.0,44,25,16,4,6,34,No-Loss
17.5,1332,2.736,39.31752,170.19,3.41,1389.1,842.7023,84.01,145.75,78.0,43,11,12,6,7,14,No-Loss
8.5,2614,3.4090909090909087,7.7,198.0,0.0,2099.0,498.0,62.14,95.0,75.0,45,11,21,3,5,12,No-Loss
17.5,597,49.356,6.8991999999999996,147.97,3.57,1979.25,932.5201,67.67,169.18,74.0,40,8,13,5,7,12,No-Loss
8.5,2687,12.918,3.2276,168.47,2.29,2359.15,496.63960000000003,53.51,110.68,76.0,36,11,13,3,4,14,No-Loss
8.5,2337,23.22,12.5,120.0,7.69,1806.0,535.8589000000001,49.27,109.0,77.0,44,16,21,5,6,13,No-Loss
8.5,2020,14.85,5.7,233.0,3.558,1772.0,511.0,40.91,98.0,75.0,40,10,11,3,4,11,No-Loss
6.125,3399,3.774,13.5322,137.25,0.02,2614.3500000000004,212.0,45.15,49.59,76.0,43,20,18,4,6,13,No-Loss
8.5,2462,14.945999999999998,16.8038,228.09,3.79,1873.4,504.5647,58.06,98.53,77.0,41,10,12,3,4,12,No-Loss
26.0,28,8.95,0.8,50.0,2.83,655.0,597.0,39.18,102.0,71.0,47,10,26,13,15,8,No-Loss
8.5,2294,7.35,12.6434,153.18,2.93,2117.0,546.8319,86.71,125.78,77.0,38,11,16,4,6,13,No-Loss
6.125,3429,3.294,9.758567999999999,239.46,2.04886,2098.15,237.75300000000001,57.68,51.4,77.0,44,13,15,3,4,13,No-Loss
8.5,3989,1.5706806282722512,30.0,103.0,3.5,2698.0,404.0,35.18,87.0,103.0,49,26,24,4,6,25,No-Loss
17.5,766,11.6,40.4,128.0,3.522,2205.0,854.0,59.47,150.0,78.0,42,16,12,4,7,15,No-Loss
6.125,2933,5.49,4.3318,168.28,2.76,2875.35,224.5445,57.74,51.74,78.0,40,15,14,4,5,15,No-Loss
6.125,3555,8.0,8.0,154.0,3.698,2645.0,180.0,64.33,34.0,76.0,43,14,15,3,5,12,No-Loss
6.125,3028,10.3,6.9,172.0,3.968,2571.0,199.0,46.97,38.0,76.0,41,10,11,3,4,13,No-Loss
17.5,280,24.95,19.7,121.0,2.843,1579.0,800.0,62.07,140.0,73.0,33,3,8,4,6,10,No-Loss
17.5,1092,3.87,31.062,152.58,3.77,1874.85,850.6274000000001,54.31,145.31,75.0,38,8,14,8,15,9,No-Loss
8.5,2539,4.901999999999999,11.4312,163.32,4.16,2205.45,554.7570000000001,55.82,116.02,77.0,38,11,16,5,7,13,No-Loss
8.5,2017,4.356,6.669816,120.78,2.62,2353.35,692.1254,81.09,141.61,79.0,44,14,18,3,4,15,No-Loss
8.5,3154,2.69,6.2,170.0,5.31,2023.0,487.00040000000007,60.36,106.0,81.0,50,20,22,4,6,17,No-Loss
6.125,3100,3.8519999999999994,13.6378,170.05,2.47,2266.35,211.336,50.01,46.09,76.0,43,17,19,4,6,15,No-Loss
8.5,2565,6.492,5.835808,183.83,0.0,1529.75,449.089,67.84,88.16,79.0,48,15,17,4,5,15,No-Loss
8.5,2205,6.3839999999999995,17.2546,160.76,3.5,2114.1,541.5485,78.58,113.46,77.0,34,8,12,4,6,13,No-Loss
8.5,2006,10.51,3.2,90.0,4.38,1614.0,507.60020000000003,59.93,104.0,75.0,43,15,19,4,5,12,No-Loss
17.5,1163,3.04,47.0,142.0,4.321,2385.0,952.0,88.77,163.0,83.0,57,15,20,10,12,19,No-Loss
8.5,3245,19.16,8.5,241.0,5.385,2869.0,495.0,40.03,95.0,81.0,45,18,21,4,5,17,No-Loss
12.25,1787,10.92,27.506528,183.14,2.69,2849.25,710.6173,64.98,136.36,120.0,60,34,20,5,7,33,No-Loss
17.5,1034,3.966,24.4816,132.79,3.66,2134.4,845.344,56.83,144.64,78.0,45,13,12,5,8,16,No-Loss
12.25,1401,1.6740000000000002,36.314192,180.99,2.12,1783.5,713.2590000000001,80.8,124.06,116.0,53,35,30,6,7,31,No-Loss
6.125,3622,5.555555555555555,2.5,170.0,4.08,2454.0,223.42860000000002,57.7,48.0,76.0,52,19,21,5,6,10,No-Loss
17.5,640,13.45,32.3,122.0,4.336,1704.0,951.0,49.81,163.0,78.0,40,10,14,7,8,14,No-Loss
12.25,1393,2.459016393442623,19.6,83.0,5.7,1570.0,704.0,61.23,135.0,70.0,44,13,14,3,5,8,No-Loss
17.5,694,7.62,31.2,126.0,5.38,1685.0,869.4172,24.97,153.0,73.0,36,5,16,5,7,8,No-Loss
17.5,641,8.052000000000001,28.3338,128.35,2.17,1779.1499999999999,943.0869,25.0,161.03,75.0,37,11,14,7,8,9,No-Loss
26.0,155,7.07,11.7,96.0,4.492,1178.0,947.0,38.37,162.0,71.0,47,10,26,13,15,8,No-Loss
8.5,2128,4.72,16.0,111.0,4.87,2671.0,611.0,61.95,117.0,80.0,44,12,13,3,4,16,No-Loss
17.5,775,53.706,18.8452,148.05,5.84,1905.3000000000002,927.2367,59.93,162.43,79.0,39,11,16,5,8,18,No-Loss
6.125,3614,5.44,19.1,179.0,0.0,2478.0,227.0,61.0,49.0,76.0,45,12,14,3,4,13,No-Loss
8.5,2544,3.258,11.961608,108.86,0.0,1551.5,385.6882,78.2,82.21,79.0,47,15,18,3,4,15,No-Loss
17.5,745,10.6,24.7,143.0,3.425,1819.0,947.0,76.04,163.0,78.0,40,10,14,7,8,14,No-Loss
17.5,1195,3.6540000000000004,27.3,116.0,3.7,1945.0,932.0,48.09,159.35,80.0,39,11,14,3,5,19,No-Loss
6.125,3536,3.006,10.244136,167.33,2.1594100000000003,2763.7,235.11130000000003,78.97,44.42,77.0,55,18,22,4,5,13,No-Loss
6.125,3148,6.68,8.1,188.0,3.793,2545.0,220.0,45.96,48.0,76.0,42,11,10,3,4,13,No-Loss
17.5,1027,2.82,20.9616,132.91,3.57,2037.25,826.8521000000001,56.95,145.46,78.0,45,13,12,5,8,16,No-Loss
8.5,2683,7.95,9.0,140.0,3.2,2836.0,575.0,53.33,111.0,81.0,46,14,15,3,4,17,No-Loss
8.5,1871,11.861999999999998,6.944072,101.11,5.359840000000001,1387.65,567.9655,79.59,115.44,77.0,42,11,10,2,3,13,No-Loss
26.0,27,4.47,1.2,58.0,2.871,669.0,594.0,38.92,102.0,71.0,47,10,26,13,15,8,No-Loss
6.125,3337,4.488,20.2,114.0,0.42,2281.95,194.9352,41.73,49.1,76.0,43,19,20,4,6,13,No-Loss
6.125,3498,4.104,5.341248,230.99,3.3341000000000003,2450.5,227.1862,80.94,44.2,76.0,52,19,22,4,6,11,No-Loss
8.5,2357,2.0270270270270268,5.7,166.0,0.0,2574.0,578.0,57.87,114.0,76.0,40,14,17,3,4,12,No-Loss
12.25,1218,21.23,47.0,141.0,3.812,2409.0,700.0,55.05,135.0,80.0,40,15,8,3,5,16,No-Loss
17.5,158,8.14,3.5,41.0,1.02,200.0,382.0,38.72,66.0,70.0,29,4,3,1,2,7,No-Loss
8.5,2501,2.8560000000000003,8.10404,168.49,0.01474,1251.3500000000001,417.38860000000005,41.94,80.8,77.0,48,15,17,4,5,13,No-Loss
8.5,2477,3.33,12.3,167.0,0.05,2099.0,477.75690000000003,48.97,104.0,77.0,47,16,26,7,9,13,No-Loss
17.5,1220,0.864,25.3,135.43,2.25,1744.0,829.4938000000001,51.16,117.07,79.0,37,9,10,3,4,14,No-Loss
8.5,2316,12.702000000000002,11.8954,154.49,4.34,2124.25,549.4736,84.01,125.81,77.0,38,11,16,4,6,13,No-Loss
17.5,1244,6.8965517241379315,7.9,179.0,4.3,2405.0,964.0,19.06,158.0,77.0,42,9,21,7,8,12,No-Loss
12.25,1870,4.26,5.8828,78.27,3.93,582.61,509.8481,59.07,97.09,68.0,36,6,12,4,6,6,No-Loss
17.5,903,10.842,32.1508,145.73,3.71,2082.2,895.5363000000001,55.85,153.89,75.0,38,12,15,5,6,12,No-Loss
12.25,1689,5.747999999999999,8.6372,226.83,4.09,1857.45,583.8157,52.37,114.26,75.0,38,13,9,3,5,14,No-Loss
17.5,273,23.01,12.9,110.0,2.641,1090.0,797.0,53.42,137.0,75.0,35,8,15,8,9,12,No-Loss
6.125,3011,13.373999999999999,9.3808,203.99,3.24,2402.65,211.336,41.62,47.94,76.0,44,17,19,5,8,13,No-Loss
6.125,3681,5.53,4.9,167.0,3.554,2741.0,179.0,43.45,34.0,77.0,43,14,15,3,5,13,No-Loss
8.5,2649,21.006,14.481616,168.29,2.53,2454.85,639.2914000000001,73.74,137.07,79.0,45,16,18,4,5,14,No-Loss
17.5,1276,4.811999999999999,35.819632,169.81,3.17,1357.1999999999998,847.9857000000001,84.04,145.92,77.0,43,11,13,8,7,13,No-Loss
6.125,3316,6.23,0.2,151.0,3.36,1909.0,198.33910000000003,65.87,43.0,75.0,47,18,17,3,4,11,No-Loss
6.125,3500,2.2199999999999998,3.685,168.0,3.09,2763.7,219.0,54.14,51.09,79.0,43,16,14,4,6,17,No-Loss
17.5,414,27.732,34.5268,117.78,2.39,1480.45,924.595,25.0,166.66,75.0,37,9,14,7,8,9,No-Loss
6.125,3629,8.26,5.0,198.0,4.029,2404.0,207.0,41.15,45.0,76.0,44,11,13,3,4,13,No-Loss
17.5,603,7.97,31.8,143.0,2.848,2056.0,872.0,34.67,153.0,75.0,40,10,12,5,7,12,No-Loss
8.5,2304,5.016,7.5526,130.94,3.45,2135.85,549.4736,86.4,125.55,77.0,38,11,16,4,6,13,No-Loss
17.5,1657,8.955223880597014,11.7,131.0,5.1,1555.0,670.0,50.31,120.0,77.0,40,11,17,4,5,12,No-Loss
6.125,3550,7.299999999999999,6.7,158.0,3.55,2654.0,186.0,76.57,36.0,76.0,43,14,15,3,5,12,No-Loss
17.5,810,7.039999999999999,19.1,130.0,3.239,1826.0,924.0,57.79,159.0,79.0,40,11,14,6,8,15,No-Loss
17.5,1279,0.942,34.9272,138.9,2.88,1447.1000000000001,723.8258000000001,69.74,123.51,80.0,37,10,12,4,5,15,No-Loss
12.25,1642,7.6923076923076925,7.8,174.0,4.1,2875.0,666.0,64.2,114.0,123.0,62,48,25,3,5,35,No-Loss
12.25,1939,5.442,6.1996,271.47,4.11,2612.9,694.7671,55.38,130.66,75.0,37,12,9,3,5,13,No-Loss
8.5,2391,7.926,9.302224,225.6,3.38,1541.3500000000001,227.1862,30.74,94.24,77.0,41,10,12,3,4,12,No-Loss
17.5,1165,1.446,17.8618,133.59,3.31,1992.3,832.1355,79.03,143.24,75.0,38,9,14,9,12,10,No-Loss
26.0,78,5.082,9.187199999999999,89.37,1.72,181.25,610.2327,73.41,109.55,67.0,65,15,22,6,8,6,No-Loss
17.5,915,3.23,25.7,121.0,4.53,1841.0,846.4405,81.8,150.0,74.0,38,7,17,4,6,10,No-Loss
8.5,2594,6.239999999999999,5.078232,114.13,0.0,1597.85,390.9716,76.54,80.99,79.0,47,15,18,3,4,15,No-Loss
17.5,400,28.259999999999998,33.942552,148.96,4.57,1648.6499999999999,892.8946000000001,86.06,154.38,70.0,36,7,18,6,8,8,No-Loss
17.5,1379,2.2,26.6,143.0,3.215,1714.0,747.0,69.64,128.0,82.0,43,12,12,6,7,18,No-Loss
8.5,2639,6.24,7.7,177.0,0.0,2173.0,443.0,40.07,96.0,81.0,48,16,14,3,4,17,No-Loss
